age,marital,balance,housing,loan,duration,campaign,previous,poutcome,deposit
31,single,4415,yes,no,329,1,0,unknown,no
38,divorced,-397,yes,yes,91,9,0,unknown,no
30,married,590,no,no,443,3,0,unknown,no
50,married,778,no,no,16,1,0,unknown,no
50,married,19,no,yes,205,1,0,unknown,no
47,married,0,no,no,81,2,0,unknown,no
29,married,-28,yes,no,393,1,0,unknown,no
34,married,3119,yes,no,250,4,0,unknown,no
54,married,122,yes,no,126,3,0,unknown,no
43,married,0,no,no,804,12,0,unknown,no
47,married,4157,no,no,90,3,0,unknown,no
55,married,102,yes,no,74,1,0,unknown,no
35,married,437,yes,no,240,1,0,unknown,no
32,married,1,yes,no,77,3,0,unknown,no
49,married,-354,no,yes,455,1,0,unknown,no
39,single,1234,no,no,64,4,0,unknown,no
32,married,901,yes,no,102,3,0,unknown,no
49,married,247,no,yes,283,1,0,unknown,no
32,single,180,yes,no,804,1,0,unknown,no
47,married,274,no,yes,313,2,0,unknown,no
42,single,92,no,no,86,2,0,unknown,no
52,married,813,no,yes,113,2,0,unknown,no
31,single,1170,yes,no,120,2,0,unknown,no
52,divorced,-183,yes,no,145,1,0,unknown,no
38,married,0,no,no,77,18,0,unknown,no
53,married,136,yes,no,99,1,0,unknown,no
40,married,103,yes,no,135,2,0,unknown,no
31,married,23,no,no,322,7,0,unknown,no
53,married,2242,no,no,154,14,0,unknown,no
46,married,137,no,no,252,3,0,unknown,no
49,married,1047,no,no,133,4,0,unknown,no
34,single,5731,yes,no,101,3,0,unknown,no
63,married,2707,no,no,57,4,0,unknown,no
41,married,-329,no,no,13,8,9,other,no
55,married,158,yes,no,176,18,0,unknown,no
29,single,219,yes,no,76,2,1,failure,no
47,married,2775,no,no,262,1,0,unknown,no
37,married,461,yes,no,272,2,0,unknown,no
38,single,145,yes,no,109,2,0,unknown,no
29,single,309,yes,no,214,1,0,unknown,no
41,married,733,yes,no,69,1,7,failure,no
53,married,8417,yes,no,435,1,0,unknown,no
40,single,1400,no,no,20,7,0,unknown,no
56,divorced,72,yes,yes,263,1,4,failure,no
34,single,0,yes,no,759,1,0,unknown,no
28,single,9710,no,no,786,2,0,unknown,no
41,married,1377,yes,no,111,4,2,other,no
32,married,881,no,no,79,5,0,unknown,no
51,married,0,yes,no,173,2,0,unknown,no
33,married,285,no,yes,267,1,0,unknown,no
34,single,550,yes,no,90,3,1,failure,no
26,married,285,yes,no,265,2,2,failure,no
31,married,-360,yes,no,93,2,0,unknown,no
39,married,0,no,no,108,7,0,unknown,no
50,married,72,no,no,171,13,0,unknown,no
33,married,930,no,yes,149,2,0,unknown,no
44,married,717,no,no,150,2,0,unknown,no
38,married,67,no,no,74,1,2,failure,no
33,married,6227,yes,no,76,2,0,unknown,no
32,single,5252,yes,no,1162,2,0,unknown,no
33,single,561,no,no,104,1,0,unknown,no
55,married,1393,yes,yes,55,5,0,unknown,no
27,married,-330,yes,yes,88,1,2,failure,no
39,divorced,3261,yes,no,150,17,0,unknown,no
21,single,361,no,no,329,1,1,other,no
57,married,807,yes,no,211,2,0,unknown,no
29,married,2305,no,no,82,2,0,unknown,no
45,single,-11,yes,no,247,1,0,unknown,no
46,single,2223,no,no,67,3,0,unknown,no
47,married,29,no,yes,150,8,0,unknown,no
44,single,1308,no,yes,161,1,0,unknown,no
43,single,1337,yes,yes,632,2,0,unknown,no
44,married,17361,no,no,476,1,0,unknown,no
52,married,6,no,no,82,2,0,unknown,no
33,divorced,370,yes,no,145,4,0,unknown,no
27,married,8,yes,yes,398,1,2,failure,no
43,divorced,666,no,no,160,3,0,unknown,no
29,married,0,yes,no,121,1,0,unknown,no
43,married,1336,yes,yes,82,2,1,failure,no
34,married,17672,no,no,548,1,0,unknown,no
30,single,35,no,no,185,4,0,unknown,no
56,married,705,no,no,164,2,0,unknown,no
46,divorced,2087,no,no,111,1,4,other,no
42,married,4466,no,no,158,2,0,unknown,no
51,married,844,yes,no,184,3,0,unknown,no
30,married,321,yes,no,738,2,0,unknown,no
41,married,2781,yes,no,95,2,0,unknown,no
57,married,34,no,yes,139,1,0,unknown,no
36,married,29,yes,yes,345,1,0,unknown,no
47,single,2443,no,no,422,1,0,unknown,no
37,divorced,3975,yes,no,163,2,0,unknown,no
33,married,256,yes,no,76,1,0,unknown,no
49,divorced,696,yes,no,310,3,0,unknown,no
34,married,63,no,no,83,1,2,failure,no
54,married,316,yes,no,240,1,0,unknown,no
39,married,-119,no,no,135,6,0,unknown,no
58,single,6570,no,no,106,3,0,unknown,no
36,married,418,yes,yes,132,2,0,unknown,no
46,married,0,yes,no,247,2,0,unknown,no
31,married,8784,yes,no,63,2,0,unknown,no
31,single,1970,no,no,284,3,0,unknown,no
50,divorced,204,yes,yes,421,1,0,unknown,no
40,married,643,yes,no,74,2,1,failure,no
47,married,304,yes,no,185,1,0,unknown,no
26,single,1177,no,no,116,1,0,unknown,no
29,single,544,yes,no,360,1,0,unknown,no
38,married,-498,no,no,85,6,0,unknown,no
57,married,0,yes,no,16,9,3,other,no
47,married,209,no,no,77,6,0,unknown,no
56,married,665,yes,no,109,2,0,unknown,no
37,married,310,no,no,76,1,0,unknown,no
66,married,2149,yes,no,151,6,4,other,no
49,married,13818,no,no,201,1,2,failure,no
31,married,526,no,no,130,13,0,unknown,no
30,single,-218,yes,no,13,15,0,unknown,no
42,divorced,419,yes,yes,96,4,0,unknown,no
55,married,517,yes,yes,47,3,4,failure,no
33,single,61,no,no,286,4,0,unknown,no
33,married,0,yes,yes,83,2,0,unknown,no
43,married,514,yes,yes,34,2,0,unknown,no
32,married,365,yes,no,210,3,0,unknown,no
42,married,480,yes,no,288,12,0,unknown,no
53,single,717,no,no,594,2,0,unknown,no
42,married,24780,no,no,184,2,0,unknown,no
37,married,1396,yes,no,199,2,0,unknown,no
31,married,414,yes,no,215,1,0,unknown,no
57,divorced,3100,no,yes,165,2,0,unknown,no
33,married,0,no,yes,214,5,0,unknown,no
57,married,1218,yes,no,317,6,0,unknown,no
30,divorced,789,yes,no,356,1,0,unknown,no
31,married,859,yes,yes,182,3,0,unknown,no
33,married,0,no,no,296,8,0,unknown,no
33,married,3868,yes,no,445,1,0,unknown,no
53,married,232,yes,no,32,1,0,unknown,no
38,divorced,1686,yes,no,9,28,0,unknown,no
60,married,29184,no,no,94,2,0,unknown,no
36,single,144,no,no,87,1,2,failure,no
27,single,194,yes,no,326,1,0,unknown,no
32,single,7641,yes,yes,39,10,0,unknown,no
45,married,351,yes,no,66,1,0,unknown,no
28,single,150,yes,no,491,1,0,unknown,no
57,married,1532,no,no,286,3,0,unknown,no
37,married,1549,yes,no,161,7,0,unknown,no
47,married,1057,no,no,488,2,0,unknown,no
35,married,839,yes,no,50,3,0,unknown,no
32,divorced,880,yes,yes,112,1,0,unknown,no
41,single,4464,yes,no,1425,2,0,unknown,no
35,married,6,yes,no,47,1,0,unknown,no
26,single,0,no,yes,65,26,0,unknown,no
47,divorced,694,yes,no,1001,4,0,unknown,no
36,married,153,yes,no,263,1,2,failure,no
46,married,110,yes,yes,243,5,0,unknown,no
30,single,640,no,no,124,4,2,failure,no
44,married,3060,yes,no,113,1,2,failure,no
47,divorced,2836,no,yes,10,2,0,unknown,no
49,married,1127,yes,yes,162,2,1,failure,no
55,married,11,no,no,588,2,0,unknown,no
56,married,982,yes,yes,135,2,0,unknown,no
28,married,222,yes,no,101,23,0,unknown,no
34,divorced,627,yes,no,283,2,0,unknown,no
55,married,5010,no,no,530,1,0,unknown,no
27,single,468,no,no,270,2,0,unknown,no
38,divorced,155,yes,no,25,26,0,unknown,no
43,married,2478,yes,no,347,1,1,failure,no
55,divorced,668,no,no,25,6,0,unknown,no
30,married,35,yes,no,366,2,0,unknown,no
48,married,3304,no,no,409,3,0,unknown,no
30,married,0,yes,no,30,1,0,unknown,no
58,married,237,no,no,200,3,0,unknown,no
39,single,0,no,no,28,1,0,unknown,no
35,single,-54,yes,no,70,2,0,unknown,no
41,married,0,no,no,85,2,0,unknown,no
32,married,240,yes,yes,86,3,0,unknown,no
48,married,759,yes,no,84,5,0,unknown,no
76,married,992,no,no,139,2,0,unknown,no
43,married,1379,yes,no,383,3,0,unknown,no
46,married,8564,no,no,397,2,1,failure,no
59,married,0,no,no,213,4,0,unknown,no
29,single,119,yes,no,136,2,0,unknown,no
31,married,450,no,yes,111,2,4,failure,no
36,married,746,yes,no,581,3,0,unknown,no
46,single,2032,no,no,424,2,0,unknown,no
37,married,636,no,yes,338,2,0,unknown,no
48,married,-938,yes,no,134,1,2,failure,no
31,single,2007,yes,no,253,1,0,unknown,no
39,divorced,33,no,no,593,4,0,unknown,no
39,single,2887,yes,no,42,2,0,unknown,no
39,married,1444,no,no,100,1,8,success,no
55,married,42,yes,no,386,2,0,unknown,no
54,married,522,no,yes,81,3,0,unknown,no
32,married,0,no,no,435,2,0,unknown,no
37,married,3884,yes,no,28,5,0,unknown,no
36,married,472,yes,no,1017,1,0,unknown,no
60,married,2060,no,no,454,1,3,other,no
25,single,628,no,no,266,1,0,unknown,no
50,married,398,no,no,1567,5,0,unknown,no
59,married,417,yes,no,476,2,0,unknown,no
58,married,610,yes,no,246,2,0,unknown,no
49,single,2585,no,no,64,1,0,unknown,no
47,married,321,yes,yes,111,1,0,unknown,no
38,married,0,yes,no,960,2,0,unknown,no
32,single,4,no,no,181,1,0,unknown,no
40,single,29,no,no,118,2,0,unknown,no
50,married,892,yes,yes,234,1,0,unknown,no
35,single,0,no,yes,370,4,0,unknown,no
47,married,1387,yes,no,158,1,1,failure,no
27,single,454,no,yes,331,2,0,unknown,no
48,single,71,no,no,97,3,0,unknown,no
40,married,-35,yes,no,194,3,0,unknown,no
35,married,2251,no,no,151,8,0,unknown,no
39,married,2460,no,no,194,3,0,unknown,no
34,married,34,no,no,379,1,0,unknown,no
36,single,1281,no,no,119,2,0,unknown,no
56,divorced,3021,no,no,419,2,0,unknown,no
30,married,141,no,no,166,2,0,unknown,no
51,married,500,no,no,471,1,0,unknown,no
41,married,1459,no,no,82,1,0,unknown,no
35,married,-244,yes,yes,118,1,0,unknown,no
53,married,1356,yes,no,371,2,4,failure,no
25,single,-289,yes,no,56,2,0,unknown,no
34,single,1396,yes,no,630,1,0,unknown,no
29,single,9,no,yes,202,2,0,unknown,no
33,married,70,yes,no,333,3,0,unknown,no
43,married,877,yes,no,135,1,0,unknown,no
47,married,113,yes,no,276,1,0,unknown,no
35,single,368,yes,no,218,3,0,unknown,no
49,married,89,yes,no,351,1,0,unknown,no
41,married,450,yes,no,374,2,0,unknown,no
49,married,463,yes,no,541,2,0,unknown,no
44,married,1397,no,no,326,1,0,unknown,no
32,single,310,yes,no,144,1,0,unknown,no
27,single,270,yes,no,470,2,0,unknown,no
53,married,65,no,no,99,1,2,failure,no
55,married,865,yes,no,105,1,2,failure,no
60,married,7,no,yes,87,5,0,unknown,no
27,single,145,yes,no,121,4,3,failure,no
58,married,327,no,yes,145,2,0,unknown,no
42,married,429,yes,no,110,1,1,failure,no
31,married,1167,yes,yes,279,1,0,unknown,no
30,single,2995,yes,no,329,1,0,unknown,no
32,single,974,yes,no,228,1,0,unknown,no
56,married,784,no,yes,149,2,0,unknown,no
57,divorced,316,no,no,935,2,0,unknown,no
57,married,0,yes,no,67,1,0,unknown,no
39,married,211,no,no,53,2,0,unknown,no
37,married,342,yes,no,340,2,1,failure,no
32,married,628,no,no,280,1,0,unknown,no
41,married,0,yes,no,625,2,0,unknown,no
49,married,769,yes,no,257,1,0,unknown,no
36,divorced,2278,yes,no,152,2,0,unknown,no
58,married,1351,yes,no,392,3,0,unknown,no
58,married,49,yes,no,75,2,0,unknown,no
33,married,1082,yes,yes,351,1,0,unknown,no
31,single,5691,yes,no,357,1,0,unknown,no
46,divorced,916,yes,no,472,2,0,unknown,no
42,divorced,325,yes,no,97,4,0,unknown,no
46,married,0,yes,yes,239,2,2,failure,no
47,married,2475,yes,no,1476,4,0,unknown,no
42,married,3717,no,no,235,1,0,unknown,no
53,married,288,no,no,69,1,0,unknown,no
31,married,1130,yes,no,236,5,0,unknown,no
39,married,2715,yes,no,201,3,0,unknown,no
57,married,23,yes,no,25,8,0,unknown,no
29,single,0,no,no,437,2,0,unknown,no
32,single,-84,yes,no,426,1,0,unknown,no
38,married,290,yes,no,369,1,0,unknown,no
34,single,36,no,no,55,1,0,unknown,no
35,married,-488,yes,no,97,4,0,unknown,no
55,married,-473,yes,no,233,1,0,unknown,no
42,married,1272,yes,no,117,1,1,failure,no
32,married,0,no,no,162,4,0,unknown,no
50,divorced,-6,yes,no,92,2,0,unknown,no
56,married,510,yes,no,288,1,0,unknown,no
36,single,818,yes,yes,96,4,0,unknown,no
49,married,543,yes,no,213,3,0,unknown,no
48,married,7867,yes,yes,306,3,0,unknown,no
32,single,1212,yes,no,463,2,0,unknown,no
35,married,533,no,no,221,12,0,unknown,no
48,married,291,yes,no,350,2,0,unknown,no
40,single,573,yes,no,329,1,0,unknown,no
55,married,1279,yes,no,446,3,8,other,no
50,married,280,yes,no,61,23,0,unknown,no
55,married,574,yes,no,243,2,0,unknown,no
26,single,658,no,yes,34,4,0,unknown,no
34,married,2019,yes,yes,102,1,0,unknown,no
45,married,22815,no,no,653,8,0,unknown,no
44,married,887,yes,no,519,1,2,failure,no
34,married,303,yes,no,50,1,2,failure,no
39,single,326,yes,no,115,1,0,unknown,no
31,single,453,yes,no,384,2,0,unknown,no
27,single,0,no,yes,46,1,0,unknown,no
41,married,4063,yes,no,14,5,2,failure,no
45,married,2403,no,no,207,1,0,unknown,no
28,single,123,yes,no,115,1,3,failure,no
39,married,270,yes,no,116,1,0,unknown,no
31,single,424,no,no,106,1,2,failure,no
31,married,1230,yes,no,290,4,0,unknown,no
31,single,387,yes,no,228,2,1,failure,no
35,single,744,yes,no,1096,1,0,unknown,no
32,single,696,no,yes,101,4,4,failure,no
49,married,4594,no,no,157,3,0,unknown,no
42,married,1002,no,no,109,3,0,unknown,no
31,single,-173,yes,no,396,2,0,unknown,no
35,single,1239,yes,no,60,2,1,failure,no
31,single,354,no,yes,186,2,0,unknown,no
45,single,375,no,yes,10,1,6,failure,no
24,single,3,yes,no,311,1,0,unknown,no
49,divorced,6116,yes,no,43,1,0,unknown,no
36,married,4515,yes,no,408,2,0,unknown,no
28,single,727,yes,no,144,4,0,unknown,no
54,married,3846,yes,yes,216,2,0,unknown,no
27,single,1128,yes,no,88,4,0,unknown,no
34,divorced,1173,no,yes,93,1,0,unknown,no
40,single,27,no,no,165,6,0,unknown,no
32,single,328,yes,yes,271,1,0,unknown,no
41,married,0,yes,no,595,2,0,unknown,no
38,single,-87,yes,no,531,1,0,unknown,no
35,single,2830,no,no,22,12,0,unknown,no
31,married,4,no,no,199,4,0,unknown,no
47,married,0,no,no,563,2,0,unknown,no
41,married,80,no,no,202,1,0,unknown,no
29,single,2768,yes,no,121,4,0,unknown,no
33,married,5,yes,no,12,1,0,unknown,no
89,married,553,no,no,2027,5,0,unknown,no
54,married,-102,yes,no,164,7,0,unknown,no
72,married,2079,no,no,100,1,3,other,no
29,married,1,yes,no,215,1,0,unknown,no
41,married,598,yes,no,69,3,11,failure,no
39,married,34,yes,no,377,3,0,unknown,no
41,divorced,-19,yes,no,201,1,0,unknown,no
31,married,292,yes,yes,30,18,0,unknown,no
32,married,144,yes,no,260,11,0,unknown,no
52,married,1113,no,yes,83,1,0,unknown,no
41,married,121,yes,no,456,1,1,failure,no
45,married,904,yes,yes,14,9,0,unknown,no
29,single,-498,yes,no,99,3,14,failure,no
32,married,0,yes,no,138,1,0,unknown,no
35,married,67,no,no,60,6,0,unknown,no
54,married,3967,no,yes,90,3,0,unknown,no
41,married,305,yes,no,174,2,0,unknown,no
42,married,260,yes,no,175,2,0,unknown,no
59,divorced,258,yes,no,33,1,1,success,no
58,married,0,no,no,506,1,0,unknown,no
32,single,72,no,no,88,9,0,unknown,no
56,single,145,yes,no,124,2,2,other,no
50,divorced,2564,yes,no,124,4,8,failure,no
45,married,7811,no,no,143,2,0,unknown,no
59,married,5744,no,no,632,1,0,unknown,no
47,married,673,yes,yes,118,4,0,unknown,no
54,single,602,no,no,101,2,0,unknown,no
40,married,9374,yes,no,7,8,1,failure,no
37,married,5016,no,no,119,1,0,unknown,no
29,married,508,yes,yes,262,5,0,unknown,no
36,married,156,yes,no,219,2,0,unknown,no
33,married,0,yes,no,310,1,0,unknown,no
32,divorced,12,no,no,321,1,0,unknown,no
53,married,7984,yes,no,151,1,0,unknown,no
33,married,255,yes,yes,588,2,2,failure,no
36,married,211,yes,no,146,2,0,unknown,no
43,divorced,1854,no,no,131,2,1,success,no
45,married,-497,yes,yes,217,1,1,failure,no
52,married,431,no,no,73,17,0,unknown,no
48,divorced,-314,yes,no,7,5,0,unknown,no
40,married,552,no,no,761,8,0,unknown,no
31,married,465,yes,no,259,3,0,unknown,no
34,single,544,yes,no,257,2,0,unknown,no
54,married,-636,yes,no,324,3,0,unknown,no
40,married,7780,no,no,364,1,1,other,no
55,single,274,no,no,7,5,0,unknown,no
33,married,1148,no,no,299,1,0,unknown,no
50,married,67,no,yes,156,3,0,unknown,no
59,divorced,914,no,no,192,1,0,unknown,no
40,married,1293,yes,no,128,3,0,unknown,no
45,married,111,yes,no,173,1,0,unknown,no
32,married,937,no,no,90,1,2,failure,no
50,married,605,yes,no,200,1,0,unknown,no
58,married,1457,yes,no,144,4,0,unknown,no
38,married,1617,yes,no,691,1,0,unknown,no
57,married,29207,yes,no,232,2,0,unknown,no
31,married,812,yes,no,245,1,0,unknown,no
69,married,324,no,no,875,1,4,success,no
26,single,1327,no,no,171,4,0,unknown,no
30,married,482,no,no,86,1,0,unknown,no
49,married,134,yes,yes,265,2,0,unknown,no
36,married,347,no,no,167,2,0,unknown,no
37,married,1824,yes,no,112,2,2,other,no
55,divorced,410,no,yes,221,2,0,unknown,no
36,single,-38,yes,no,784,1,0,unknown,no
31,married,581,yes,no,845,1,6,failure,no
30,divorced,3100,yes,no,154,4,0,unknown,no
36,married,0,yes,yes,201,4,0,unknown,no
50,married,1138,no,no,219,10,0,unknown,no
53,married,0,no,no,209,5,0,unknown,no
39,married,304,yes,yes,323,1,0,unknown,no
31,married,313,yes,no,114,2,0,unknown,no
49,married,1898,no,no,159,1,0,unknown,no
35,married,142,yes,no,315,2,4,failure,no
45,married,4696,no,no,99,1,0,unknown,no
30,single,135,no,no,112,2,0,unknown,no
47,married,574,yes,no,137,5,0,unknown,no
37,married,1322,yes,no,14,8,1,other,no
35,married,703,no,no,169,1,0,unknown,no
41,single,0,no,no,91,2,0,unknown,no
35,married,1,yes,no,173,8,0,unknown,no
60,married,55,no,no,207,1,0,unknown,no
58,married,786,yes,no,165,3,0,unknown,no
28,married,22,yes,no,59,3,0,unknown,no
57,married,890,no,no,343,4,0,unknown,no
35,married,451,yes,no,220,6,0,unknown,no
54,married,59,yes,no,268,1,0,unknown,no
31,single,15,no,no,119,2,0,unknown,no
32,single,15341,no,no,738,3,0,unknown,no
56,single,-273,no,no,119,2,0,unknown,no
35,married,28,no,yes,259,1,0,unknown,no
33,married,58,no,no,144,2,0,unknown,no
50,married,103,yes,no,109,4,6,failure,no
46,single,244,yes,no,244,1,0,unknown,no
35,married,0,no,no,115,4,0,unknown,no
49,married,880,yes,yes,22,3,0,unknown,no
56,divorced,-141,no,no,101,4,0,unknown,no
33,single,447,yes,no,180,2,0,unknown,no
37,married,62,no,no,404,2,0,unknown,no
30,single,148,no,no,206,1,0,unknown,no
34,single,79,yes,no,219,3,0,unknown,no
29,single,9,yes,no,262,3,0,unknown,no
32,married,578,no,yes,29,2,0,unknown,no
29,married,-382,yes,no,35,2,0,unknown,no
50,married,888,no,yes,160,3,0,unknown,no
58,single,382,no,no,460,2,0,unknown,no
30,married,1390,no,no,552,4,0,unknown,no
52,married,-104,no,yes,124,1,0,unknown,no
39,married,22,yes,no,493,1,0,unknown,no
43,divorced,-36,yes,no,190,1,1,failure,no
51,married,130,no,no,547,3,0,unknown,no
38,single,77,no,no,441,4,0,unknown,no
30,single,1031,no,no,7,1,0,unknown,no
52,divorced,92,no,yes,469,7,0,unknown,no
40,married,1063,yes,yes,264,2,0,unknown,no
37,married,0,yes,yes,101,3,0,unknown,no
30,married,282,yes,yes,148,2,0,unknown,no
51,married,1394,yes,no,115,1,0,unknown,no
27,single,16,no,no,193,1,0,unknown,no
35,married,975,yes,no,102,1,0,unknown,no
47,married,12276,no,no,77,5,0,unknown,no
29,married,313,yes,no,172,2,3,other,no
52,married,1648,yes,no,172,3,0,unknown,no
43,single,6,no,no,58,1,1,failure,no
31,married,1127,yes,no,43,1,1,failure,no
54,married,1070,no,no,373,4,0,unknown,no
59,married,1040,no,no,123,2,0,unknown,no
51,married,50,yes,yes,121,1,0,unknown,no
32,married,62,yes,no,45,1,0,unknown,no
42,married,-755,yes,yes,312,1,0,unknown,no
46,married,4707,yes,no,93,8,0,unknown,no
30,single,925,no,no,240,1,0,unknown,no
42,divorced,0,yes,no,73,5,0,unknown,no
39,married,867,yes,no,481,1,0,unknown,no
31,single,-201,yes,no,81,4,0,unknown,no
35,married,120,yes,no,245,2,0,unknown,no
34,married,61,no,yes,21,1,0,unknown,no
42,divorced,0,yes,no,471,2,0,unknown,no
57,married,687,yes,yes,107,3,0,unknown,no
38,single,38,no,no,105,2,0,unknown,no
29,single,2806,no,no,294,1,5,other,no
46,married,-27,yes,no,289,1,0,unknown,no
48,married,2498,no,no,98,2,0,unknown,no
33,married,390,no,no,460,2,0,unknown,no
59,single,-423,yes,yes,84,1,0,unknown,no
23,single,1587,yes,yes,502,2,0,unknown,no
37,married,288,yes,no,159,6,0,unknown,no
40,single,822,yes,yes,155,2,3,failure,no
44,divorced,-222,yes,no,112,3,0,unknown,no
37,single,197,yes,no,251,3,0,unknown,no
28,single,159,yes,no,345,2,0,unknown,no
39,single,681,yes,no,170,1,0,unknown,no
57,divorced,0,no,yes,125,2,0,unknown,no
38,single,495,yes,no,297,1,0,unknown,no
60,married,414,no,no,147,1,0,unknown,no
38,divorced,151,yes,no,50,1,0,unknown,no
26,single,2572,yes,no,620,1,0,unknown,no
32,married,320,yes,no,198,2,0,unknown,no
35,single,304,yes,no,274,2,0,unknown,no
30,single,1299,no,no,515,2,0,unknown,no
37,married,740,yes,no,434,3,2,failure,no
36,married,537,no,yes,206,6,0,unknown,no
34,single,1581,yes,yes,52,11,0,unknown,no
28,married,708,yes,no,339,5,0,unknown,no
37,married,178,yes,yes,72,1,0,unknown,no
31,single,671,yes,no,193,3,0,unknown,no
34,married,3,yes,no,26,1,0,unknown,no
28,single,981,yes,no,225,1,0,unknown,no
38,married,1042,yes,no,419,2,0,unknown,no
80,married,1021,no,no,37,1,0,unknown,no
59,married,1035,yes,yes,223,1,0,unknown,no
54,married,1114,yes,no,1195,2,1,other,no
29,single,98,no,no,170,2,0,unknown,no
39,married,24,yes,no,79,4,0,unknown,no
30,single,486,no,no,335,3,0,unknown,no
41,divorced,727,yes,no,246,1,0,unknown,no
48,married,-205,yes,yes,112,1,0,unknown,no
26,married,895,yes,no,820,3,0,unknown,no
55,married,319,no,no,124,3,0,unknown,no
36,single,206,yes,no,183,1,0,unknown,no
31,married,-414,yes,no,1369,3,0,unknown,no
35,married,-1489,yes,yes,177,1,0,unknown,no
30,married,0,no,no,74,1,0,unknown,no
26,single,249,yes,no,235,3,5,failure,no
32,married,927,no,no,282,1,0,unknown,no
43,divorced,515,yes,no,182,1,0,unknown,no
48,married,1060,yes,no,87,2,3,failure,no
49,married,308,no,no,266,5,0,unknown,no
34,married,808,yes,yes,20,3,0,unknown,no
